LOCALIDAD	CIUDAD_BASE	LATITUD	LONGITUD	DEMANDA_PALLETS_ANUAL	POBLACION_ESTIMADA	TIPO_LOCALIDAD	CLASIFICACION_ABC	REGION	ZONA_GEOGRAFICA	DENSIDAD_DEMANDA
Caserío Este 3433	Cuenca	-2.909679	-79.072172	608	5790	Urbano	C	Azuay	Sierra	0.15
Caserío Oeste 3434	Arequipa	-16.392321	-71.423756	164	2599	Rural	C	Arequipa	Sierra	0.1
Urbanización Chico 3435	Cuenca	-2.905903	-79.042088	46	912	Rural	C	Azuay	Sierra	0.06
Sector Oeste 3436	Lima	-12.155662	-76.975392	1108	16192	Urbano	B	Lima	Costa	0.07
Urbanización Chico 3437	Lima	-11.968629	-77.065206	599	5640	Urbano	C	Lima	Costa	0.11
Urbanización Bajo 3438	Cochabamba	-17.384169	-66.144676	909	15517	Urbano	B	Cochabamba	Valles	0.05
Distrito Oeste 3439	Lima	-12.105449	-76.972125	3577	38315	Urbano	A	Lima	Costa	0.14
Centro Alto 3440	Bogotá	4.807482	-74.144815	38	1703	Rural	C	Cundinamarca	Andina	0.06
Centro Este 3441	Quito	-0.224326	-78.499732	1658	27267	Urbano	B	Pichincha	Sierra	0.07
Villa Central 3442	Cartagena	10.391226	-75.502491	3094	53002	Urbano	A	Bolívar	Caribe	0.06
Villa Este 3443	Cartagena	10.406471	-75.467584	660	13199	Urbano	C	Bolívar	Caribe	0.13
Zona Comercial Industrial 3444	Cusco	-13.610629	-71.991838	1482	20906	Urbano	B	Cusco	Sierra	0.13
Pueblo Bajo 3445	Cuenca	-2.916306	-79.050916	1490	20157	Urbano	B	Azuay	Sierra	0.1
Barrio Nuevo 3446	Guayaquil	-2.04998	-79.892413	2492	43252	Urbano	A	Guayas	Costa	0.11
Sector Viejo 3447	Guayaquil	-2.20518	-79.936011	535	9321	Urbano	C	Guayas	Costa	0.07
Anexo Alto 3448	Lima	-12.096093	-77.067499	171	2958	Urbano	C	Lima	Costa	0.09
Centro Grande 3449	Chiclayo	-6.74873	-79.850948	119	1827	Rural	C	Lambayeque	Costa	0.11
Sector Grande 3450	Iquitos	-3.761361	-73.243825	430	6856	Urbano	C	Loreto	Selva	0.08
Zona Comercial Central 3451	Cartagena	10.419487	-75.481401	482	5321	Urbano	C	Bolívar	Caribe	0.13
Caserío Central 3452	Chiclayo	-6.712506	-79.849565	2082	31505	Urbano	A	Lambayeque	Costa	0.09
Pueblo Alto 3453	Iquitos	-3.738661	-73.212782	2204	28077	Urbano	A	Loreto	Selva	0.15
Centro Alto 3454	Barranquilla	10.994464	-74.786657	1719	16423	Urbano	B	Atlántico	Caribe	0.08
Sector Chico 3455	Manta	-0.964695	-80.710082	3243	789	Comercial	A	Manabí	Costa	0.05
Centro Central 3456	Huancayo	-12.120025	-75.194484	1446	997	Comercial	B	Junín	Sierra	0.05
Anexo Central 3457	Cuenca	-2.989339	-79.051229	412	4345	Urbano	C	Azuay	Sierra	0.13
Urbanización Norte 3458	Bogotá	4.63774	-74.084478	1233	10501	Urbano	B	Cundinamarca	Andina	0.13
Urbanización Industrial 3459	Bogotá	4.679471	-73.940159	5894	71645	Urbano	A	Cundinamarca	Andina	0.08
Urbanización Este 3460	Cartagena	10.405379	-75.563289	3120	27553	Urbano	A	Bolívar	Caribe	0.09
Anexo Alto 3461	Medellín	6.267731	-75.574893	240	3619	Urbano	C	Antioquia	Andina	0.07
Centro Este 3462	Barranquilla	10.929205	-74.7741	1359	14633	Urbano	B	Atlántico	Caribe	0.1
Pueblo Sur 3463	Lima	-12.112284	-76.949201	355	3007	Urbano	C	Lima	Costa	0.06
Barrio Bajo 3464	Cali	3.464991	-76.483151	1009	9516	Urbano	B	Valle del Cauca	Pacífico	0.1
Sector Grande 3465	Huancayo	-12.083785	-75.208589	650	5853	Urbano	C	Junín	Sierra	0.08
Sector Alto 3466	Arequipa	-16.429773	-71.569214	721	8111	Urbano	C	Arequipa	Sierra	0.15
Zona Comercial Viejo 3467	Iquitos	-3.770852	-73.203264	4568	72202	Urbano	A	Loreto	Selva	0.09
Urbanización Grande 3468	Medellín	6.300007	-75.535369	113	2598	Rural	C	Antioquia	Andina	0.11
Centro Grande 3469	Arequipa	-16.412733	-71.589637	676	13022	Urbano	C	Arequipa	Sierra	0.08
Villa Este 3470	Lima	-12.086808	-77.081581	894	10898	Urbano	B	Lima	Costa	0.11
Zona Comercial Bajo 3471	Arequipa	-16.353066	-71.537124	1798	22899	Urbano	B	Arequipa	Sierra	0.1
Distrito Industrial 3472	Cusco	-13.613301	-71.977465	610	8772	Urbano	C	Cusco	Sierra	0.11
Urbanización Norte 3473	Cuenca	-2.875523	-78.888376	1636	31513	Urbano	B	Azuay	Sierra	0.12
Urbanización Este 3474	Huancayo	-12.023253	-75.223921	1577	64	Comercial	B	Junín	Sierra	0.08
Distrito Este 3475	Lima	-11.982301	-77.078562	634	5536	Urbano	C	Lima	Costa	0.08
Caserío Nuevo 3476	Iquitos	-3.68747	-73.211955	154	2285	Rural	C	Loreto	Selva	0.13
Distrito Nuevo 3477	Cusco	-13.48188	-71.985203	13	269	Rural	C	Cusco	Sierra	0.11
Villa Industrial 3478	Cali	3.44778	-76.568906	2451	34944	Urbano	A	Valle del Cauca	Pacífico	0.13
Barrio Nuevo 3479	Medellín	6.213264	-75.584312	536	7249	Urbano	C	Antioquia	Andina	0.08
Zona Comercial Norte 3480	Guayaquil	-2.151992	-80.015655	272	2592	Urbano	C	Guayas	Costa	0.12
Centro Central 3481	Bogotá	4.754678	-74.093219	1527	12861	Urbano	B	Cundinamarca	Andina	0.14
Pueblo Nuevo 3482	Huancayo	-12.002342	-75.148377	1138	10499	Urbano	B	Junín	Sierra	0.12
Barrio Grande 3483	Chiclayo	-6.818313	-79.775316	3980	38580	Urbano	A	Lambayeque	Costa	0.08
Pueblo Bajo 3484	Manta	-0.927209	-80.694503	2227	22954	Urbano	A	Manabí	Costa	0.11
Centro Oeste 3485	Cuenca	-2.93708	-78.909617	2861	29473	Urbano	A	Azuay	Sierra	0.1
Villa Nuevo 3486	Chiclayo	-6.727565	-79.852174	1123	9724	Urbano	B	Lambayeque	Costa	0.08
Pueblo Grande 3487	Santa Cruz	-17.759312	-63.15104	5460	56575	Urbano	A	Santa Cruz	Llanos	0.15
Centro Central 3488	Cochabamba	-17.430171	-66.08227	289	3594	Urbano	C	Cochabamba	Valles	0.06
Centro Alto 3489	Cusco	-13.61936	-72.003804	3157	346	Comercial	A	Cusco	Sierra	0.1
Distrito Bajo 3490	Cartagena	10.437008	-75.508776	9720	119293	Urbano	A	Bolívar	Caribe	0.11
Urbanización Central 3491	Arequipa	-16.488831	-71.557083	115	2542	Rural	C	Arequipa	Sierra	0.11
Villa Este 3492	Cuenca	-2.880603	-79.040191	81	1669	Rural	C	Azuay	Sierra	0.11
Centro Sur 3493	Cusco	-13.519501	-71.954786	82	2486	Rural	C	Cusco	Sierra	0.06
Centro Este 3494	Huancayo	-12.086773	-75.28779	849	9605	Urbano	B	Junín	Sierra	0.15
Villa Sur 3495	Bogotá	4.797383	-74.046181	3923	39283	Urbano	A	Cundinamarca	Andina	0.09
Urbanización Sur 3496	Medellín	6.159032	-75.646868	516	6363	Urbano	C	Antioquia	Andina	0.13
Distrito Sur 3497	Medellín	6.302675	-75.48283	792	10094	Urbano	C	Antioquia	Andina	0.15
Villa Este 3498	Chiclayo	-6.876011	-79.834246	1633	14100	Urbano	B	Lambayeque	Costa	0.1
Sector Nuevo 3499	Quito	-0.207997	-78.448061	963	14259	Urbano	B	Pichincha	Sierra	0.07
Pueblo Grande 3500	Chiclayo	-6.743283	-79.867897	4583	45420	Urbano	A	Lambayeque	Costa	0.14
Barrio Sur 3501	Cartagena	10.39409	-75.490413	2240	19790	Urbano	A	Bolívar	Caribe	0.12
Distrito Grande 3502	Huancayo	-12.10331	-75.130125	402	4478	Urbano	C	Junín	Sierra	0.12
Centro Norte 3503	Bogotá	4.729539	-74.10409	2104	22954	Urbano	A	Cundinamarca	Andina	0.13
Sector Industrial 3504	Barranquilla	10.999022	-74.781866	1711	20750	Urbano	B	Atlántico	Caribe	0.13
Barrio Norte 3505	Cali	3.458259	-76.528875	891	12625	Urbano	B	Valle del Cauca	Pacífico	0.11
Anexo Chico 3506	Cali	3.415937	-76.548582	43	2084	Rural	C	Valle del Cauca	Pacífico	0.11
Sector Central 3507	Cali	3.534633	-76.466109	638	7095	Urbano	C	Valle del Cauca	Pacífico	0.08
Zona Comercial Industrial 3508	Huancayo	-12.009257	-75.183621	64	2857	Rural	C	Junín	Sierra	0.12
Urbanización Nuevo 3509	Trujillo	-8.123898	-79.036174	1502	15045	Urbano	B	La Libertad	Costa	0.12
Zona Comercial Viejo 3510	Cuenca	-2.868662	-78.948642	2491	21428	Urbano	A	Azuay	Sierra	0.09
Villa Nuevo 3511	Cusco	-13.546268	-71.892368	463	5835	Urbano	C	Cusco	Sierra	0.12
Zona Comercial Alto 3512	Guayaquil	-2.121055	-79.892187	4417	37084	Urbano	A	Guayas	Costa	0.12
Urbanización Industrial 3513	Quito	-0.15495	-78.486849	3722	37946	Urbano	A	Pichincha	Sierra	0.12
Sector Viejo 3514	Quito	-0.258795	-78.433284	3451	30532	Urbano	A	Pichincha	Sierra	0.06
Caserío Viejo 3515	Lima	-12.048459	-76.996404	124	2303	Rural	C	Lima	Costa	0.1
Barrio Bajo 3516	Iquitos	-3.760943	-73.181318	1545	26099	Urbano	B	Loreto	Selva	0.15
Villa Central 3517	Manta	-1.009529	-80.624326	46	1360	Rural	C	Manabí	Costa	0.15
Zona Comercial Norte 3518	Cartagena	10.411081	-75.426005	2458	29262	Urbano	A	Bolívar	Caribe	0.12
Barrio Central 3519	Cusco	-13.483247	-71.914643	1465	13289	Urbano	B	Cusco	Sierra	0.08
Urbanización Oeste 3520	Cartagena	10.435168	-75.472742	2394	21689	Urbano	A	Bolívar	Caribe	0.11
Pueblo Viejo 3521	Cali	3.462389	-76.594897	2642	418	Comercial	A	Valle del Cauca	Pacífico	0.12
Caserío Bajo 3522	Huancayo	-12.084993	-75.157825	4967	402	Comercial	A	Junín	Sierra	0.09
Distrito Sur 3523	Cali	3.488549	-76.5051	3691	562	Comercial	A	Valle del Cauca	Pacífico	0.05
Pueblo Oeste 3524	Cusco	-13.459714	-71.945635	584	10840	Urbano	C	Cusco	Sierra	0.12
Villa Este 3525	Medellín	6.21089	-75.626531	2214	26135	Urbano	A	Antioquia	Andina	0.08
Zona Comercial Oeste 3526	Trujillo	-8.116582	-79.069885	625	10505	Urbano	C	La Libertad	Costa	0.1
Centro Viejo 3527	Quito	-0.1542	-78.390619	2002	32476	Urbano	A	Pichincha	Sierra	0.11
Sector Viejo 3528	Iquitos	-3.677044	-73.282744	2038	20263	Urbano	A	Loreto	Selva	0.09
Villa Sur 3529	Huancayo	-12.072356	-75.120193	437	4267	Urbano	C	Junín	Sierra	0.07
Caserío Grande 3530	Cochabamba	-17.336583	-66.226341	756	14252	Urbano	C	Cochabamba	Valles	0.11
Barrio Central 3531	Santa Cruz	-17.729481	-63.204179	1900	28787	Urbano	B	Santa Cruz	Llanos	0.11
Distrito Este 3532	Huancayo	-11.932172	-75.239363	2114	671	Comercial	A	Junín	Sierra	0.09
Distrito Grande 3533	Medellín	6.262827	-75.588118	1878	21131	Urbano	B	Antioquia	Andina	0.09
Caserío Este 3534	Iquitos	-3.73437	-73.188732	1222	10597	Urbano	B	Loreto	Selva	0.11
Barrio Viejo 3535	Chiclayo	-6.784915	-79.815276	1367	22455	Urbano	B	Lambayeque	Costa	0.09
Zona Comercial Viejo 3536	Lima	-12.091461	-77.069443	7217	64773	Urbano	A	Lima	Costa	0.12
Pueblo Sur 3537	Cali	3.416794	-76.543157	6825	57852	Urbano	A	Valle del Cauca	Pacífico	0.14
Sector Bajo 3538	Santa Cruz	-17.735811	-63.258997	2432	36720	Urbano	A	Santa Cruz	Llanos	0.08
Caserío Viejo 3539	Cartagena	10.379166	-75.546081	437	4957	Urbano	C	Bolívar	Caribe	0.13
Distrito Oeste 3540	Iquitos	-3.747923	-73.289253	1665	15964	Urbano	B	Loreto	Selva	0.06
Distrito Sur 3541	Lima	-12.063264	-77.046035	183	3060	Urbano	C	Lima	Costa	0.06
Zona Comercial Chico 3542	Arequipa	-16.383116	-71.528086	366	3389	Urbano	C	Arequipa	Sierra	0.11
Villa Alto 3543	Huancayo	-11.967975	-75.222699	1130	10370	Urbano	B	Junín	Sierra	0.09
Pueblo Central 3544	Trujillo	-8.052749	-79.061288	1012	603	Comercial	B	La Libertad	Costa	0.06
Barrio Sur 3545	Manta	-1.019612	-80.731607	86	2417	Rural	C	Manabí	Costa	0.05
Caserío Este 3546	Manta	-0.924815	-80.84556	38	1370	Rural	C	Manabí	Costa	0.14
Centro Grande 3547	Cali	3.435136	-76.529446	123	1945	Rural	C	Valle del Cauca	Pacífico	0.07
Caserío Industrial 3548	Iquitos	-3.782303	-73.293539	4921	79060	Urbano	A	Loreto	Selva	0.07
Centro Norte 3549	Cartagena	10.495337	-75.477253	1008	10998	Urbano	B	Bolívar	Caribe	0.06
Pueblo Este 3550	Chiclayo	-6.745734	-79.867811	11	499	Rural	C	Lambayeque	Costa	0.06
Zona Comercial Central 3551	Chiclayo	-6.790623	-79.718555	354	3571	Urbano	C	Lambayeque	Costa	0.11
Villa Oeste 3552	Manta	-0.934626	-80.707297	56	2410	Rural	C	Manabí	Costa	0.1
Anexo Bajo 3553	Barranquilla	10.944019	-74.749838	4324	36438	Urbano	A	Atlántico	Caribe	0.13
Urbanización Industrial 3554	Guayaquil	-2.196332	-79.918562	1545	23685	Urbano	B	Guayas	Costa	0.09
Caserío Alto 3555	Cuenca	-2.938741	-78.929449	1164	80	Comercial	B	Azuay	Sierra	0.1
Sector Oeste 3556	Manta	-0.983989	-80.711902	62	1358	Rural	C	Manabí	Costa	0.1
Barrio Alto 3557	Barranquilla	10.87581	-74.79346	1846	16395	Urbano	B	Atlántico	Caribe	0.12
Sector Este 3558	Huancayo	-12.07964	-75.241472	3674	53874	Urbano	A	Junín	Sierra	0.1
Anexo Nuevo 3559	Cuenca	-2.875243	-79.034454	88	1537	Rural	C	Azuay	Sierra	0.15
Centro Industrial 3560	La Paz	-16.549379	-68.110964	7012	85254	Urbano	A	La Paz	Altiplano	0.12
Urbanización Chico 3561	Guayaquil	-2.226595	-79.89476	3191	26622	Urbano	A	Guayas	Costa	0.09
Centro Industrial 3562	Lima	-11.986709	-77.059858	1032	855	Comercial	B	Lima	Costa	0.09
Urbanización Oeste 3563	Huancayo	-12.084259	-75.235421	4516	40000	Urbano	A	Junín	Sierra	0.08
Distrito Central 3564	Barranquilla	10.95373	-74.909012	321	3707	Urbano	C	Atlántico	Caribe	0.06
Centro Norte 3565	Trujillo	-8.119786	-78.967526	4299	39387	Urbano	A	La Libertad	Costa	0.13
Sector Norte 3566	Santa Cruz	-17.819636	-63.179088	2436	22417	Urbano	A	Santa Cruz	Llanos	0.14
Zona Comercial Chico 3567	Arequipa	-16.445821	-71.58556	547	5248	Urbano	C	Arequipa	Sierra	0.06
Pueblo Central 3568	Cuenca	-2.869666	-79.036781	1876	17001	Urbano	B	Azuay	Sierra	0.07
Centro Chico 3569	Medellín	6.250025	-75.55482	2612	22944	Urbano	A	Antioquia	Andina	0.13
Pueblo Central 3570	Cuenca	-2.845234	-78.963034	1864	27098	Urbano	B	Azuay	Sierra	0.12
Urbanización Bajo 3571	Guayaquil	-2.132349	-79.901875	1119	17728	Urbano	B	Guayas	Costa	0.14
Barrio Viejo 3572	Medellín	6.25378	-75.529451	1226	17139	Urbano	B	Antioquia	Andina	0.11
Villa Nuevo 3573	Quito	-0.122099	-78.392196	2202	463	Comercial	A	Pichincha	Sierra	0.06
Distrito Chico 3574	El Alto	-16.480212	-68.197438	3793	39632	Urbano	A	La Paz	Altiplano	0.06
Zona Comercial Alto 3575	Cochabamba	-17.298057	-66.137772	1334	12744	Urbano	B	Cochabamba	Valles	0.06
Caserío Alto 3576	Huancayo	-11.995086	-75.238707	1548	16205	Urbano	B	Junín	Sierra	0.11
Pueblo Norte 3577	Trujillo	-8.198704	-79.017971	438	4205	Urbano	C	La Libertad	Costa	0.11
Sector Oeste 3578	El Alto	-16.572342	-68.12571	3707	71361	Urbano	A	La Paz	Altiplano	0.11
Pueblo Grande 3579	Cusco	-13.541551	-72.020214	1592	16494	Urbano	B	Cusco	Sierra	0.13
Villa Este 3580	Medellín	6.217984	-75.660844	406	3508	Urbano	C	Antioquia	Andina	0.12
Caserío Bajo 3581	Chiclayo	-6.735787	-79.809141	2672	35544	Urbano	A	Lambayeque	Costa	0.06
Distrito Alto 3582	Bogotá	4.667931	-73.972681	2712	201	Comercial	A	Cundinamarca	Andina	0.07
Distrito Sur 3583	Lima	-12.042694	-77.018618	1528	18437	Urbano	B	Lima	Costa	0.13
Urbanización Central 3584	La Paz	-16.434693	-68.153065	8443	89536	Urbano	A	La Paz	Altiplano	0.12
Barrio Norte 3585	Manta	-1.029842	-80.700135	8662	81871	Urbano	A	Manabí	Costa	0.12
Centro Norte 3586	Guayaquil	-2.101233	-79.913304	1256	22599	Urbano	B	Guayas	Costa	0.07
Caserío Central 3587	Huancayo	-12.094939	-75.117287	1205	11272	Urbano	B	Junín	Sierra	0.13
Villa Oeste 3588	Cali	3.397377	-76.459048	832	15815	Urbano	B	Valle del Cauca	Pacífico	0.09
Distrito Chico 3589	Trujillo	-8.075081	-79.07136	1345	18385	Urbano	B	La Libertad	Costa	0.1
Pueblo Chico 3590	Medellín	6.254797	-75.46057	58	1512	Rural	C	Antioquia	Andina	0.11
Urbanización Este 3591	Bogotá	4.822055	-74.000186	3165	792	Comercial	A	Cundinamarca	Andina	0.08
Distrito Viejo 3592	Chiclayo	-6.761991	-79.902719	1618	25873	Urbano	B	Lambayeque	Costa	0.06
Barrio Bajo 3593	Huancayo	-12.073465	-75.262939	861	7765	Urbano	B	Junín	Sierra	0.15
Barrio Chico 3594	Cartagena	10.414488	-75.387349	51	680	Rural	C	Bolívar	Caribe	0.05
Distrito Central 3595	Bogotá	4.628393	-74.084308	3100	788	Comercial	A	Cundinamarca	Andina	0.07
Villa Alto 3596	Cali	3.574506	-76.533146	951	10390	Urbano	B	Valle del Cauca	Pacífico	0.08
Pueblo Sur 3597	Cusco	-13.495441	-71.956443	2823	25386	Urbano	A	Cusco	Sierra	0.09
Urbanización Este 3598	Santa Cruz	-17.746091	-63.125262	737	8320	Urbano	C	Santa Cruz	Llanos	0.13
Pueblo Chico 3599	Trujillo	-8.102776	-79.035911	3137	838	Comercial	A	La Libertad	Costa	0.08
Urbanización Industrial 3600	El Alto	-16.462866	-68.186984	841	12920	Urbano	B	La Paz	Altiplano	0.13
Zona Comercial Grande 3601	Huancayo	-12.078356	-75.143767	1194	10226	Urbano	B	Junín	Sierra	0.11
Zona Comercial Norte 3602	La Paz	-16.538461	-68.13889	6078	64127	Urbano	A	La Paz	Altiplano	0.07
Urbanización Alto 3603	Medellín	6.167789	-75.714785	843	8002	Urbano	B	Antioquia	Andina	0.09
Barrio Viejo 3604	Bogotá	4.614952	-74.072775	4970	94996	Urbano	A	Cundinamarca	Andina	0.08
Anexo Viejo 3605	Trujillo	-8.079662	-79.025075	2526	44847	Urbano	A	La Libertad	Costa	0.07
Anexo Bajo 3606	Medellín	6.260372	-75.555085	2516	23226	Urbano	A	Antioquia	Andina	0.06
Sector Industrial 3607	Lima	-12.131683	-77.062382	295	2754	Urbano	C	Lima	Costa	0.11
Anexo Viejo 3608	Cusco	-13.497123	-71.988015	2468	37057	Urbano	A	Cusco	Sierra	0.12
Pueblo Viejo 3609	Guayaquil	-2.130392	-79.948514	749	9103	Urbano	C	Guayas	Costa	0.1
Centro Viejo 3610	Barranquilla	10.954407	-74.89315	3218	28704	Urbano	A	Atlántico	Caribe	0.06
Barrio Industrial 3611	El Alto	-16.598726	-68.213724	1311	20128	Urbano	B	La Paz	Altiplano	0.07
Zona Comercial Grande 3612	Cuenca	-2.882845	-78.935315	147	2077	Rural	C	Azuay	Sierra	0.08
Centro Este 3613	Cartagena	10.436751	-75.478642	4119	47574	Urbano	A	Bolívar	Caribe	0.05
Distrito Oeste 3614	Trujillo	-8.047737	-79.058922	1525	30253	Urbano	B	La Libertad	Costa	0.06
Zona Comercial Alto 3615	Cusco	-13.509047	-71.983431	724	13956	Urbano	C	Cusco	Sierra	0.14
Distrito Oeste 3616	Medellín	6.324373	-75.630575	33	435	Rural	C	Antioquia	Andina	0.11
Sector Bajo 3617	Arequipa	-16.355594	-71.54218	3632	34130	Urbano	A	Arequipa	Sierra	0.06
Zona Comercial Grande 3618	Cali	3.409644	-76.463898	2282	27792	Urbano	A	Valle del Cauca	Pacífico	0.15
Sector Oeste 3619	Trujillo	-8.141273	-79.046975	1632	19183	Urbano	B	La Libertad	Costa	0.11
Anexo Viejo 3620	Cochabamba	-17.381948	-66.186075	825	15090	Urbano	B	Cochabamba	Valles	0.13
Caserío Industrial 3621	Arequipa	-16.39842	-71.561562	143	2709	Rural	C	Arequipa	Sierra	0.12
Centro Grande 3622	Medellín	6.174998	-75.636338	4179	420	Comercial	A	Antioquia	Andina	0.09
Centro Central 3623	Cartagena	10.401793	-75.455232	1909	17815	Urbano	B	Bolívar	Caribe	0.09
Barrio Bajo 3624	Cusco	-13.524223	-72.029992	126	1855	Rural	C	Cusco	Sierra	0.1
Sector Sur 3625	Iquitos	-3.756248	-73.193267	465	4956	Urbano	C	Loreto	Selva	0.15
Caserío Este 3626	Trujillo	-8.038519	-78.992806	1842	18891	Urbano	B	La Libertad	Costa	0.08
Zona Comercial Alto 3627	Lima	-12.049312	-77.039294	246	2409	Urbano	C	Lima	Costa	0.08
Sector Industrial 3628	Quito	-0.155835	-78.430897	2717	37471	Urbano	A	Pichincha	Sierra	0.11
Centro Chico 3629	Iquitos	-3.674464	-73.221252	2039	35362	Urbano	A	Loreto	Selva	0.07
Zona Comercial Chico 3630	Medellín	6.305504	-75.569406	294	4591	Urbano	C	Antioquia	Andina	0.13
Centro Sur 3631	Barranquilla	10.977039	-74.801631	278	3295	Urbano	C	Atlántico	Caribe	0.09
Sector Nuevo 3632	Iquitos	-3.741059	-73.256977	2448	835	Comercial	A	Loreto	Selva	0.1
Distrito Grande 3633	Medellín	6.18954	-75.603373	345	6167	Urbano	C	Antioquia	Andina	0.08
Villa Industrial 3634	Medellín	6.223996	-75.497384	6058	51129	Urbano	A	Antioquia	Andina	0.09
Barrio Grande 3635	Huancayo	-12.038813	-75.210736	4348	265	Comercial	A	Junín	Sierra	0.12
Anexo Central 3636	Lima	-12.069556	-77.092596	920	8313	Urbano	B	Lima	Costa	0.05
Urbanización Alto 3637	Huancayo	-12.130547	-75.168356	184	2765	Rural	C	Junín	Sierra	0.06
Centro Oeste 3638	Medellín	6.169494	-75.642915	10709	93957	Urbano	A	Antioquia	Andina	0.07
Barrio Sur 3639	Cali	3.440493	-76.504227	2053	19638	Urbano	A	Valle del Cauca	Pacífico	0.1
Sector Alto 3640	Bogotá	4.680858	-74.075821	728	6523	Urbano	C	Cundinamarca	Andina	0.05
Barrio Chico 3641	Quito	-0.178874	-78.482318	501	7623	Urbano	C	Pichincha	Sierra	0.05
Barrio Nuevo 3642	Barranquilla	11.037556	-74.768739	220	3442	Urbano	C	Atlántico	Caribe	0.14
Distrito Nuevo 3643	Guayaquil	-2.191935	-79.994626	34	1475	Rural	C	Guayas	Costa	0.1
Caserío Nuevo 3644	Guayaquil	-2.255323	-79.891429	2188	35613	Urbano	A	Guayas	Costa	0.08
Zona Comercial Chico 3645	Bogotá	4.709513	-74.067896	1230	24600	Urbano	B	Cundinamarca	Andina	0.09
Zona Comercial Viejo 3646	Bogotá	4.63341	-74.136537	2729	343	Comercial	A	Cundinamarca	Andina	0.08
Villa Norte 3647	Trujillo	-8.067827	-78.983481	9504	86435	Urbano	A	La Libertad	Costa	0.07
Sector Bajo 3648	Cartagena	10.377484	-75.418308	637	12507	Urbano	C	Bolívar	Caribe	0.12
Sector Grande 3649	Lima	-12.046634	-76.980208	1516	798	Comercial	B	Lima	Costa	0.06
Barrio Viejo 3650	Cochabamba	-17.415037	-66.130221	812	7065	Urbano	B	Cochabamba	Valles	0.05
Caserío Alto 3651	Lima	-12.013665	-76.933778	5023	53265	Urbano	A	Lima	Costa	0.1
Urbanización Este 3652	Santa Cruz	-17.851528	-63.155271	2542	26058	Urbano	A	Santa Cruz	Llanos	0.07
Villa Grande 3653	Bogotá	4.765694	-74.112186	962	9578	Urbano	B	Cundinamarca	Andina	0.08
Distrito Central 3654	La Paz	-16.555239	-68.22141	1465	139	Comercial	B	La Paz	Altiplano	0.13
Urbanización Central 3655	Huancayo	-12.068002	-75.249703	3939	54550	Urbano	A	Junín	Sierra	0.13
Barrio Chico 3656	Cusco	-13.545121	-71.959998	478	7108	Urbano	C	Cusco	Sierra	0.1
Caserío Central 3657	Manta	-0.986805	-80.782387	4870	654	Comercial	A	Manabí	Costa	0.09
Pueblo Nuevo 3658	Trujillo	-8.128019	-79.072137	1990	22879	Urbano	B	La Libertad	Costa	0.07
Anexo Chico 3659	Guayaquil	-2.223616	-79.930646	1524	941	Comercial	B	Guayas	Costa	0.08
Zona Comercial Industrial 3660	Medellín	6.234366	-75.514197	4381	48535	Urbano	A	Antioquia	Andina	0.13
Distrito Industrial 3661	Cusco	-13.534724	-71.875426	431	5647	Urbano	C	Cusco	Sierra	0.13
Villa Bajo 3662	Quito	-0.194887	-78.439067	625	7390	Urbano	C	Pichincha	Sierra	0.14
Distrito Norte 3663	Lima	-12.053984	-77.086673	1450	13495	Urbano	B	Lima	Costa	0.08
Distrito Nuevo 3664	Huancayo	-12.102611	-75.209201	11879	120259	Urbano	A	Junín	Sierra	0.1
Pueblo Bajo 3665	Quito	-0.234694	-78.492789	9974	120800	Urbano	A	Pichincha	Sierra	0.14
Sector Nuevo 3666	Barranquilla	10.992691	-74.757427	2066	30184	Urbano	A	Atlántico	Caribe	0.06
Sector Viejo 3667	Arequipa	-16.380169	-71.418415	6070	62370	Urbano	A	Arequipa	Sierra	0.07
Distrito Industrial 3668	Arequipa	-16.45027	-71.407712	1169	13259	Urbano	B	Arequipa	Sierra	0.12
Pueblo Norte 3669	Arequipa	-16.358666	-71.505555	2830	40349	Urbano	A	Arequipa	Sierra	0.14
Pueblo Norte 3670	Manta	-1.036146	-80.709906	2260	39931	Urbano	A	Manabí	Costa	0.09
Caserío Grande 3671	Lima	-11.998535	-77.060759	4027	44487	Urbano	A	Lima	Costa	0.14
Sector Bajo 3672	Manta	-1.010948	-80.785729	1766	27653	Urbano	B	Manabí	Costa	0.09
Urbanización Norte 3673	Cartagena	10.415601	-75.493833	535	10243	Urbano	C	Bolívar	Caribe	0.09
Distrito Industrial 3674	Huancayo	-12.042437	-75.223016	530	5606	Urbano	C	Junín	Sierra	0.14
Zona Comercial Sur 3675	Manta	-1.036527	-80.65607	865	8440	Urbano	B	Manabí	Costa	0.11
Distrito Este 3676	Medellín	6.210562	-75.602677	1593	14574	Urbano	B	Antioquia	Andina	0.09
Caserío Nuevo 3677	Lima	-11.989721	-76.993957	3326	62549	Urbano	A	Lima	Costa	0.08
Centro Grande 3678	Barranquilla	10.893362	-74.728126	3212	36609	Urbano	A	Atlántico	Caribe	0.13
Caserío Grande 3679	Trujillo	-8.1496	-79.073723	245	4426	Urbano	C	La Libertad	Costa	0.08
Caserío Bajo 3680	Arequipa	-16.375022	-71.541476	6111	79523	Urbano	A	Arequipa	Sierra	0.09
Anexo Nuevo 3681	Huancayo	-12.092126	-75.206746	305	4792	Urbano	C	Junín	Sierra	0.15
Centro Este 3682	Cusco	-13.532436	-71.937841	4600	51465	Urbano	A	Cusco	Sierra	0.15
