LOCALIDAD	CIUDAD_BASE	LATITUD	LONGITUD	DEMANDA_PALLETS_ANUAL	POBLACION_ESTIMADA	TIPO_LOCALIDAD	CLASIFICACION_ABC	REGION	ZONA_GEOGRAFICA	DENSIDAD_DEMANDA
Distrito Industrial 4919	Bogotá	4.718499	-74.021936	917	17718	Urbano	B	Cundinamarca	Andina	0.15
Anexo Viejo 4920	La Paz	-16.470865	-68.194698	12720	133371	Urbano	A	La Paz	Altiplano	0.1
Distrito Oeste 4921	Chiclayo	-6.725178	-79.863222	1110	815	Comercial	B	Lambayeque	Costa	0.08
Villa Chico 4922	Huancayo	-12.094338	-75.168688	502	4211	Urbano	C	Junín	Sierra	0.06
Villa Alto 4923	Cusco	-13.543945	-71.883314	3417	37691	Urbano	A	Cusco	Sierra	0.15
Villa Industrial 4924	Chiclayo	-6.749529	-79.862516	2501	975	Comercial	A	Lambayeque	Costa	0.15
Caserío Bajo 4925	Lima	-12.026339	-77.038532	182	2859	Urbano	C	Lima	Costa	0.12
Centro Central 4926	Bogotá	4.71477	-74.060491	1703	17310	Urbano	B	Cundinamarca	Andina	0.13
Distrito Sur 4927	Cartagena	10.293546	-75.513078	675	9323	Urbano	C	Bolívar	Caribe	0.12
Villa Sur 4928	Arequipa	-16.434026	-71.624313	796	7108	Urbano	C	Arequipa	Sierra	0.1
Distrito Este 4929	Chiclayo	-6.742236	-79.918609	433	7350	Urbano	C	Lambayeque	Costa	0.12
Centro Este 4930	Cusco	-13.534502	-72.041805	2269	30913	Urbano	A	Cusco	Sierra	0.13
Anexo Bajo 4931	Medellín	6.266063	-75.493856	72	2881	Rural	C	Antioquia	Andina	0.11
Zona Comercial Chico 4932	Medellín	6.249534	-75.564122	1828	28805	Urbano	B	Antioquia	Andina	0.11
Barrio Este 4933	Quito	-0.242235	-78.515684	3536	30826	Urbano	A	Pichincha	Sierra	0.08
Distrito Alto 4934	Medellín	6.225961	-75.555248	296	3836	Urbano	C	Antioquia	Andina	0.12
Pueblo Norte 4935	Cali	3.51057	-76.551377	1015	10265	Urbano	B	Valle del Cauca	Pacífico	0.13
Centro Industrial 4936	Iquitos	-3.72788	-73.257376	1076	12070	Urbano	B	Loreto	Selva	0.14
Caserío Alto 4937	Cusco	-13.602172	-71.936867	1388	18866	Urbano	B	Cusco	Sierra	0.14
Caserío Viejo 4938	Bogotá	4.751606	-74.097392	5495	48103	Urbano	A	Cundinamarca	Andina	0.12
Sector Este 4939	Huancayo	-12.115509	-75.206023	1616	449	Comercial	B	Junín	Sierra	0.05
Zona Comercial Nuevo 4940	Bogotá	4.701895	-74.03054	1780	28429	Urbano	B	Cundinamarca	Andina	0.08
Villa Norte 4941	Quito	-0.177792	-78.42955	2829	25260	Urbano	A	Pichincha	Sierra	0.15
Sector Sur 4942	Medellín	6.223825	-75.685113	2301	43101	Urbano	A	Antioquia	Andina	0.07
Pueblo Central 4943	Medellín	6.191933	-75.636615	922	9064	Urbano	B	Antioquia	Andina	0.08
Caserío Este 4944	Barranquilla	11.021325	-74.857554	1124	18679	Urbano	B	Atlántico	Caribe	0.07
Villa Oeste 4945	Cali	3.427355	-76.560145	746	10520	Urbano	C	Valle del Cauca	Pacífico	0.12
Urbanización Bajo 4946	Huancayo	-12.099819	-75.190665	6187	60839	Urbano	A	Junín	Sierra	0.1
Zona Comercial Oeste 4947	Huancayo	-12.072213	-75.151947	245	3418	Urbano	C	Junín	Sierra	0.07
Pueblo Central 4948	Bogotá	4.716724	-74.051473	303	5459	Urbano	C	Cundinamarca	Andina	0.13
Sector Viejo 4949	Bogotá	4.755065	-74.120266	444	4262	Urbano	C	Cundinamarca	Andina	0.12
Sector Oeste 4950	Arequipa	-16.356069	-71.639165	4133	54214	Urbano	A	Arequipa	Sierra	0.1
Barrio Nuevo 4951	Bogotá	4.710422	-74.146642	385	4548	Urbano	C	Cundinamarca	Andina	0.08
Anexo Chico 4952	Trujillo	-8.134012	-79.007736	328	4762	Urbano	C	La Libertad	Costa	0.06
Caserío Nuevo 4953	Cartagena	10.457861	-75.506333	5883	51479	Urbano	A	Bolívar	Caribe	0.14
Villa Viejo 4954	Santa Cruz	-17.770694	-63.282441	109	1415	Rural	C	Santa Cruz	Llanos	0.07
Sector Este 4955	Barranquilla	10.950288	-74.809113	491	5504	Urbano	C	Atlántico	Caribe	0.1
Caserío Sur 4956	Santa Cruz	-17.751178	-63.181854	2475	49040	Urbano	A	Santa Cruz	Llanos	0.06
Pueblo Oeste 4957	Chiclayo	-6.736202	-79.865606	4224	63345	Urbano	A	Lambayeque	Costa	0.07
Anexo Nuevo 4958	Barranquilla	10.982124	-74.754786	103	1738	Rural	C	Atlántico	Caribe	0.08
Centro Bajo 4959	Cartagena	10.407504	-75.567135	2751	862	Comercial	A	Bolívar	Caribe	0.14
Caserío Industrial 4960	Manta	-0.878508	-80.766539	378	3619	Urbano	C	Manabí	Costa	0.08
Sector Alto 4961	Medellín	6.196836	-75.70353	1415	25507	Urbano	B	Antioquia	Andina	0.11
Caserío Nuevo 4962	Trujillo	-8.096346	-78.989765	1103	17613	Urbano	B	La Libertad	Costa	0.13
Zona Comercial Este 4963	Lima	-12.141503	-77.00877	1907	608	Comercial	B	Lima	Costa	0.14
Sector Alto 4964	Iquitos	-3.713439	-73.216001	2793	36049	Urbano	A	Loreto	Selva	0.09
Villa Viejo 4965	El Alto	-16.574798	-68.124661	457	6666	Urbano	C	La Paz	Altiplano	0.12
Zona Comercial Industrial 4966	Manta	-0.961652	-80.654101	2070	22456	Urbano	A	Manabí	Costa	0.13
Anexo Central 4967	La Paz	-16.561282	-68.145463	81	1295	Rural	C	La Paz	Altiplano	0.14
Pueblo Central 4968	Huancayo	-12.010645	-75.21465	15	381	Rural	C	Junín	Sierra	0.08
Urbanización Oeste 4969	Trujillo	-8.156664	-79.0143	137	2771	Rural	C	La Libertad	Costa	0.11
Anexo Bajo 4970	Iquitos	-3.729666	-73.16154	936	11045	Urbano	B	Loreto	Selva	0.1
Distrito Nuevo 4971	Cali	3.419356	-76.571689	4744	89348	Urbano	A	Valle del Cauca	Pacífico	0.09
Pueblo Oeste 4972	Barranquilla	10.992258	-74.758221	1262	16498	Urbano	B	Atlántico	Caribe	0.07
Centro Oeste 4973	La Paz	-16.507928	-68.191021	690	5843	Urbano	C	La Paz	Altiplano	0.13
Pueblo Industrial 4974	Cochabamba	-17.365287	-66.089545	2371	35912	Urbano	A	Cochabamba	Valles	0.08
Distrito Viejo 4975	Bogotá	4.729176	-74.014215	2238	23529	Urbano	A	Cundinamarca	Andina	0.11
Pueblo Este 4976	Cusco	-13.462768	-71.997696	1125	12569	Urbano	B	Cusco	Sierra	0.07
Distrito Central 4977	Barranquilla	10.993012	-74.800859	1320	514	Comercial	B	Atlántico	Caribe	0.07
Pueblo Alto 4978	Cartagena	10.414296	-75.447151	985	15595	Urbano	B	Bolívar	Caribe	0.12
Pueblo Chico 4979	Cuenca	-2.807719	-78.985438	16	775	Rural	C	Azuay	Sierra	0.15
Barrio Nuevo 4980	Quito	-0.172861	-78.428339	1380	19514	Urbano	B	Pichincha	Sierra	0.06
Zona Comercial Central 4981	Santa Cruz	-17.814718	-63.178096	3114	840	Comercial	A	Santa Cruz	Llanos	0.1
Distrito Industrial 4982	Quito	-0.11281	-78.411395	95	2232	Rural	C	Pichincha	Sierra	0.1
Distrito Viejo 4983	Arequipa	-16.395335	-71.464271	252	2552	Urbano	C	Arequipa	Sierra	0.15
Centro Bajo 4984	Trujillo	-8.094226	-78.967256	741	13102	Urbano	C	La Libertad	Costa	0.11
Centro Grande 4985	Quito	-0.210273	-78.470545	3532	777	Comercial	A	Pichincha	Sierra	0.13
Sector Este 4986	Cali	3.424253	-76.538667	4036	64330	Urbano	A	Valle del Cauca	Pacífico	0.08
Caserío Central 4987	Bogotá	4.676558	-74.113145	551	9417	Urbano	C	Cundinamarca	Andina	0.09
Caserío Sur 4988	Trujillo	-8.036358	-78.993754	1770	18505	Urbano	B	La Libertad	Costa	0.08
Barrio Industrial 4989	Guayaquil	-2.173334	-79.919096	1052	19901	Urbano	B	Guayas	Costa	0.05
Villa Oeste 4990	Lima	-12.077644	-76.938633	538	8218	Urbano	C	Lima	Costa	0.13
Distrito Sur 4991	Trujillo	-8.08631	-79.10361	46	673	Rural	C	La Libertad	Costa	0.08
Anexo Bajo 4992	Cartagena	10.416827	-75.513464	3489	957	Comercial	A	Bolívar	Caribe	0.13
Pueblo Alto 4993	Cali	3.404205	-76.567559	306	5277	Urbano	C	Valle del Cauca	Pacífico	0.06
Urbanización Sur 4994	Medellín	6.26812	-75.636637	354	5286	Urbano	C	Antioquia	Andina	0.09
Sector Industrial 4995	Cuenca	-2.967621	-79.012663	10	297	Rural	C	Azuay	Sierra	0.12
Zona Comercial Sur 4996	Trujillo	-8.063457	-79.054865	411	7104	Urbano	C	La Libertad	Costa	0.12
Centro Este 4997	Huancayo	-11.995353	-75.168946	3344	45362	Urbano	A	Junín	Sierra	0.12
Pueblo Chico 4998	Cali	3.399559	-76.469601	4679	501	Comercial	A	Valle del Cauca	Pacífico	0.1
Urbanización Este 4999	Huancayo	-12.060175	-75.219139	3384	548	Comercial	A	Junín	Sierra	0.1
Barrio Norte 5000	Cali	3.468232	-76.518268	317	4638	Urbano	C	Valle del Cauca	Pacífico	0.1
Sector Norte 5001	Cochabamba	-17.357318	-66.180867	2361	29810	Urbano	A	Cochabamba	Valles	0.1
Barrio Central 5002	Chiclayo	-6.753877	-79.913096	6696	56961	Urbano	A	Lambayeque	Costa	0.09
Pueblo Oeste 5003	El Alto	-16.521376	-68.209302	346	5671	Urbano	C	La Paz	Altiplano	0.1
Pueblo Grande 5004	Cali	3.441157	-76.457986	454	3822	Urbano	C	Valle del Cauca	Pacífico	0.13
Pueblo Nuevo 5005	Iquitos	-3.725889	-73.213101	79	1571	Rural	C	Loreto	Selva	0.12
Urbanización Bajo 5006	Chiclayo	-6.75479	-79.865683	738	7036	Urbano	C	Lambayeque	Costa	0.11
Urbanización Industrial 5007	Cali	3.42849	-76.558556	11	166	Rural	C	Valle del Cauca	Pacífico	0.14
Caserío Alto 5008	Iquitos	-3.722297	-73.237989	1448	20005	Urbano	B	Loreto	Selva	0.07
Villa Nuevo 5009	Chiclayo	-6.840634	-79.876077	1409	15479	Urbano	B	Lambayeque	Costa	0.13
Barrio Norte 5010	La Paz	-16.458225	-68.085872	4880	924	Comercial	A	La Paz	Altiplano	0.13
Pueblo Este 5011	Chiclayo	-6.791744	-79.825834	843	8697	Urbano	B	Lambayeque	Costa	0.06
Villa Nuevo 5012	Iquitos	-3.804321	-73.242055	839	13977	Urbano	B	Loreto	Selva	0.12
Barrio Nuevo 5013	Barranquilla	10.982492	-74.812974	7	325	Rural	C	Atlántico	Caribe	0.09
Centro Este 5014	Medellín	6.262851	-75.576503	40	1776	Rural	C	Antioquia	Andina	0.07
Villa Bajo 5015	Barranquilla	11.022541	-74.831635	28	889	Rural	C	Atlántico	Caribe	0.09
Centro Este 5016	Cuenca	-2.927305	-79.014521	150	2138	Rural	C	Azuay	Sierra	0.11
Urbanización Oeste 5017	Cuenca	-2.95279	-79.049379	1198	275	Comercial	B	Azuay	Sierra	0.13
Distrito Sur 5018	Iquitos	-3.753742	-73.218422	1351	14042	Urbano	B	Loreto	Selva	0.09
Sector Bajo 5019	Cusco	-13.503058	-71.907395	2351	20608	Urbano	A	Cusco	Sierra	0.05
Caserío Viejo 5020	Chiclayo	-6.750779	-79.756086	4048	44188	Urbano	A	Lambayeque	Costa	0.13
Anexo Viejo 5021	Trujillo	-8.085821	-79.079982	8	382	Rural	C	La Libertad	Costa	0.07
Pueblo Alto 5022	Cartagena	10.360419	-75.47187	93	2327	Rural	C	Bolívar	Caribe	0.11
Villa Oeste 5023	Chiclayo	-6.830687	-79.872665	931	9426	Urbano	B	Lambayeque	Costa	0.11
Urbanización Norte 5024	Bogotá	4.700997	-74.07801	1509	793	Comercial	B	Cundinamarca	Andina	0.13
Pueblo Bajo 5025	El Alto	-16.489477	-68.096465	685	10678	Urbano	C	La Paz	Altiplano	0.06
Urbanización Sur 5026	Huancayo	-12.091227	-75.163507	368	3424	Urbano	C	Junín	Sierra	0.06
Sector Bajo 5027	Santa Cruz	-17.796597	-63.228578	868	14023	Urbano	B	Santa Cruz	Llanos	0.06
Barrio Norte 5028	Iquitos	-3.775468	-73.319173	1545	15360	Urbano	B	Loreto	Selva	0.1
Zona Comercial Bajo 5029	Huancayo	-12.052822	-75.185135	431	7747	Urbano	C	Junín	Sierra	0.09
Pueblo Sur 5030	Guayaquil	-2.217536	-79.871667	574	8494	Urbano	C	Guayas	Costa	0.08
Centro Alto 5031	Huancayo	-12.04962	-75.221265	426	4518	Urbano	C	Junín	Sierra	0.14
Distrito Chico 5032	Huancayo	-12.118754	-75.180899	1957	26740	Urbano	B	Junín	Sierra	0.06
Anexo Bajo 5033	Quito	-0.107888	-78.483259	2767	50162	Urbano	A	Pichincha	Sierra	0.1
Distrito Norte 5034	Quito	-0.140938	-78.42122	42	1470	Rural	C	Pichincha	Sierra	0.07
Villa Bajo 5035	Santa Cruz	-17.811516	-63.216695	1488	17802	Urbano	B	Santa Cruz	Llanos	0.08
Zona Comercial Viejo 5036	Iquitos	-3.617122	-73.356658	141	1884	Rural	C	Loreto	Selva	0.1
Pueblo Bajo 5037	Cuenca	-2.92907	-78.977291	4183	968	Comercial	A	Azuay	Sierra	0.07
Sector Bajo 5038	Santa Cruz	-17.803177	-63.195114	4492	42329	Urbano	A	Santa Cruz	Llanos	0.06
Barrio Industrial 5039	Chiclayo	-6.768051	-79.852329	12	338	Rural	C	Lambayeque	Costa	0.08
Pueblo Bajo 5040	Manta	-0.989885	-80.709567	1496	13760	Urbano	B	Manabí	Costa	0.12
Distrito Este 5041	Barranquilla	11.02675	-74.786339	804	13126	Urbano	B	Atlántico	Caribe	0.09
Centro Sur 5042	Huancayo	-12.063551	-75.234034	27	924	Rural	C	Junín	Sierra	0.07
Centro Bajo 5043	Trujillo	-8.130062	-79.025475	2775	704	Comercial	A	La Libertad	Costa	0.09
Barrio Industrial 5044	Medellín	6.332773	-75.622458	948	13658	Urbano	B	Antioquia	Andina	0.08
Barrio Sur 5045	Medellín	6.262623	-75.611571	5266	55033	Urbano	A	Antioquia	Andina	0.14
Centro Chico 5046	Cartagena	10.332173	-75.449342	2310	29548	Urbano	A	Bolívar	Caribe	0.07
Pueblo Grande 5047	Huancayo	-12.063968	-75.21768	107	2108	Rural	C	Junín	Sierra	0.08
Villa Viejo 5048	Cali	3.412213	-76.435012	8883	117322	Urbano	A	Valle del Cauca	Pacífico	0.1
Caserío Viejo 5049	Cusco	-13.535369	-71.952377	3269	35722	Urbano	A	Cusco	Sierra	0.07
Caserío Bajo 5050	Guayaquil	-2.197628	-79.910929	90	1821	Rural	C	Guayas	Costa	0.11
Urbanización Chico 5051	El Alto	-16.563398	-68.178689	2048	25040	Urbano	A	La Paz	Altiplano	0.13
Pueblo Alto 5052	Iquitos	-3.657784	-73.30415	702	11826	Urbano	C	Loreto	Selva	0.13
Anexo Industrial 5053	Barranquilla	10.909108	-74.733007	464	7889	Urbano	C	Atlántico	Caribe	0.14
Caserío Viejo 5054	Iquitos	-3.738277	-73.221615	1896	167	Comercial	B	Loreto	Selva	0.07
Villa Oeste 5055	Huancayo	-12.035229	-75.1706	8614	80188	Urbano	A	Junín	Sierra	0.11
Villa Nuevo 5056	Cali	3.47453	-76.522785	5624	62668	Urbano	A	Valle del Cauca	Pacífico	0.14
Barrio Nuevo 5057	Cali	3.471954	-76.520425	544	8867	Urbano	C	Valle del Cauca	Pacífico	0.13
Villa Chico 5058	El Alto	-16.59988	-68.1285	1782	23822	Urbano	B	La Paz	Altiplano	0.06
Distrito Oeste 5059	Bogotá	4.738952	-74.103033	1978	25983	Urbano	B	Cundinamarca	Andina	0.13
Caserío Chico 5060	Cusco	-13.491003	-71.936942	9448	104084	Urbano	A	Cusco	Sierra	0.13
Anexo Chico 5061	Manta	-0.953601	-80.665133	6889	59768	Urbano	A	Manabí	Costa	0.07
Zona Comercial Este 5062	Huancayo	-12.025233	-75.207083	1903	29724	Urbano	B	Junín	Sierra	0.06
Pueblo Oeste 5063	Chiclayo	-6.760435	-79.880193	686	12248	Urbano	C	Lambayeque	Costa	0.07
Zona Comercial Central 5064	Cali	3.475015	-76.588218	950	11511	Urbano	B	Valle del Cauca	Pacífico	0.09
Zona Comercial Este 5065	Cali	3.486417	-76.540948	3767	689	Comercial	A	Valle del Cauca	Pacífico	0.1
Pueblo Nuevo 5066	Trujillo	-8.142723	-78.998989	4610	47571	Urbano	A	La Libertad	Costa	0.06
Sector Bajo 5067	Trujillo	-8.000663	-79.021485	3093	40797	Urbano	A	La Libertad	Costa	0.07
Centro Norte 5068	Chiclayo	-6.83511	-79.857308	3996	996	Comercial	A	Lambayeque	Costa	0.05
Urbanización Sur 5069	Quito	-0.143219	-78.448673	2521	763	Comercial	A	Pichincha	Sierra	0.07
Urbanización Nuevo 5070	Guayaquil	-2.166121	-79.889506	2419	408	Comercial	A	Guayas	Costa	0.07
Distrito Alto 5071	Barranquilla	11.060944	-74.756146	2114	39825	Urbano	A	Atlántico	Caribe	0.13
Villa Bajo 5072	Huancayo	-12.037078	-75.18383	4237	52898	Urbano	A	Junín	Sierra	0.15
Pueblo Alto 5073	Trujillo	-8.125532	-78.940641	2268	20239	Urbano	A	La Libertad	Costa	0.07
Caserío Norte 5074	La Paz	-16.509621	-68.222889	346	5399	Urbano	C	La Paz	Altiplano	0.09
Anexo Este 5075	Huancayo	-12.076445	-75.221994	966	16558	Urbano	B	Junín	Sierra	0.11
Urbanización Oeste 5076	Barranquilla	11.011716	-74.781943	530	10346	Urbano	C	Atlántico	Caribe	0.06
Zona Comercial Viejo 5077	Lima	-12.043878	-76.98319	477	5365	Urbano	C	Lima	Costa	0.06
Urbanización Oeste 5078	Manta	-0.910623	-80.687101	134	2344	Rural	C	Manabí	Costa	0.15
Centro Industrial 5079	Guayaquil	-2.250882	-79.88799	1009	16063	Urbano	B	Guayas	Costa	0.15
Villa Nuevo 5080	Cartagena	10.408551	-75.471292	1412	23464	Urbano	B	Bolívar	Caribe	0.12
Centro Norte 5081	La Paz	-16.507056	-68.197129	3081	419	Comercial	A	La Paz	Altiplano	0.09
Villa Este 5082	Arequipa	-16.483964	-71.614982	85	1596	Rural	C	Arequipa	Sierra	0.07
Centro Sur 5083	Cartagena	10.382023	-75.41801	1678	17448	Urbano	B	Bolívar	Caribe	0.08
Sector Viejo 5084	La Paz	-16.455257	-68.223403	1169	12764	Urbano	B	La Paz	Altiplano	0.09
Anexo Nuevo 5085	Iquitos	-3.673591	-73.219957	5588	50213	Urbano	A	Loreto	Selva	0.09
Villa Central 5086	Santa Cruz	-17.720824	-63.260104	2389	23428	Urbano	A	Santa Cruz	Llanos	0.08
Barrio Bajo 5087	Iquitos	-3.773876	-73.153507	294	4109	Urbano	C	Loreto	Selva	0.11
Zona Comercial Norte 5088	Trujillo	-8.035765	-78.980465	2323	792	Comercial	A	La Libertad	Costa	0.09
Urbanización Alto 5089	Trujillo	-8.031445	-79.033532	3215	169	Comercial	A	La Libertad	Costa	0.1
Centro Nuevo 5090	Cuenca	-2.808687	-79.075501	112	2476	Rural	C	Azuay	Sierra	0.13
Sector Chico 5091	Trujillo	-8.124137	-78.97769	1846	30720	Urbano	B	La Libertad	Costa	0.07
Distrito Industrial 5092	Cuenca	-2.908943	-79.023206	846	8672	Urbano	B	Azuay	Sierra	0.07
Sector Grande 5093	Cali	3.469141	-76.515638	1051	12550	Urbano	B	Valle del Cauca	Pacífico	0.15
Villa Bajo 5094	Medellín	6.225711	-75.606397	4030	34275	Urbano	A	Antioquia	Andina	0.13
Sector Bajo 5095	Guayaquil	-2.179254	-79.91754	7382	69332	Urbano	A	Guayas	Costa	0.14
Villa Bajo 5096	Trujillo	-8.081714	-78.999632	1781	35096	Urbano	B	La Libertad	Costa	0.08
Pueblo Industrial 5097	Barranquilla	10.903256	-74.8611	3756	35982	Urbano	A	Atlántico	Caribe	0.08
Pueblo Viejo 5098	Medellín	6.21419	-75.515623	765	14003	Urbano	C	Antioquia	Andina	0.05
Centro Nuevo 5099	Cali	3.455246	-76.595489	12	548	Rural	C	Valle del Cauca	Pacífico	0.1
Pueblo Viejo 5100	Manta	-0.997652	-80.749745	1951	33149	Urbano	B	Manabí	Costa	0.13
Villa Este 5101	Cochabamba	-17.407901	-66.236686	258	2644	Urbano	C	Cochabamba	Valles	0.1
Pueblo Bajo 5102	Arequipa	-16.365812	-71.48072	3794	197	Comercial	A	Arequipa	Sierra	0.08
Anexo Sur 5103	Chiclayo	-6.77572	-79.864955	65	1282	Rural	C	Lambayeque	Costa	0.1
Villa Alto 5104	Iquitos	-3.732719	-73.280803	3103	26586	Urbano	A	Loreto	Selva	0.09
Zona Comercial Viejo 5105	Huancayo	-12.022075	-75.221664	2575	26099	Urbano	A	Junín	Sierra	0.13
Centro Viejo 5106	Bogotá	4.721135	-74.122811	593	10544	Urbano	C	Cundinamarca	Andina	0.09
Anexo Oeste 5107	Cochabamba	-17.415121	-66.237861	2500	33391	Urbano	A	Cochabamba	Valles	0.08
Pueblo Alto 5108	Cartagena	10.396332	-75.526965	2797	44641	Urbano	A	Bolívar	Caribe	0.07
Caserío Oeste 5109	Barranquilla	10.906984	-74.779364	4293	900	Comercial	A	Atlántico	Caribe	0.14
Caserío Viejo 5110	Cochabamba	-17.420005	-66.20469	182	2182	Urbano	C	Cochabamba	Valles	0.11
Zona Comercial Central 5111	Lima	-11.992998	-77.141579	631	9762	Urbano	C	Lima	Costa	0.09
Pueblo Este 5112	Cuenca	-2.952567	-79.035893	2961	32243	Urbano	A	Azuay	Sierra	0.07
Sector Grande 5113	Barranquilla	10.955497	-74.808454	3973	563	Comercial	A	Atlántico	Caribe	0.08
Centro Oeste 5114	Lima	-11.987658	-77.106781	1463	16072	Urbano	B	Lima	Costa	0.07
Anexo Nuevo 5115	Chiclayo	-6.771666	-79.842616	1783	25806	Urbano	B	Lambayeque	Costa	0.15
Sector Oeste 5116	Cuenca	-2.91999	-79.000233	1784	34493	Urbano	B	Azuay	Sierra	0.13
Villa Sur 5117	Manta	-0.971219	-80.627399	525	9915	Urbano	C	Manabí	Costa	0.06
Barrio Viejo 5118	Trujillo	-8.065167	-78.946798	5627	53316	Urbano	A	La Libertad	Costa	0.07
Caserío Bajo 5119	Huancayo	-12.09454	-75.203257	3046	60181	Urbano	A	Junín	Sierra	0.15
Barrio Viejo 5120	Huancayo	-12.073633	-75.287379	298	4329	Urbano	C	Junín	Sierra	0.09
Centro Este 5121	Trujillo	-8.083871	-78.953859	822	13449	Urbano	B	La Libertad	Costa	0.15
Pueblo Bajo 5122	Bogotá	4.587518	-74.151887	19	543	Rural	C	Cundinamarca	Andina	0.06
Centro Bajo 5123	Manta	-0.977677	-80.767925	4372	42862	Urbano	A	Manabí	Costa	0.05
Sector Alto 5124	Cali	3.388339	-76.548334	2702	35302	Urbano	A	Valle del Cauca	Pacífico	0.15
Zona Comercial Este 5125	Huancayo	-12.057062	-75.14664	3037	775	Comercial	A	Junín	Sierra	0.14
Anexo Industrial 5126	Barranquilla	11.00846	-74.770396	2765	685	Comercial	A	Atlántico	Caribe	0.12
Zona Comercial Grande 5127	Manta	-0.944432	-80.686611	3185	30295	Urbano	A	Manabí	Costa	0.07
Pueblo Norte 5128	Bogotá	4.588684	-74.093654	192	3167	Urbano	C	Cundinamarca	Andina	0.07
Centro Sur 5129	Barranquilla	11.066233	-74.792383	483	4181	Urbano	C	Atlántico	Caribe	0.07
Barrio Chico 5130	Quito	-0.241657	-78.470687	798	11558	Urbano	C	Pichincha	Sierra	0.1
Pueblo Industrial 5131	Iquitos	-3.684808	-73.244707	1006	9152	Urbano	B	Loreto	Selva	0.12
Sector Norte 5132	Quito	-0.059343	-78.542679	7162	60114	Urbano	A	Pichincha	Sierra	0.12
Urbanización Oeste 5133	Lima	-12.000201	-77.048244	1924	21029	Urbano	B	Lima	Costa	0.09
Centro Este 5134	Manta	-0.960811	-80.746622	174	2896	Rural	C	Manabí	Costa	0.1
Anexo Chico 5135	Arequipa	-16.36265	-71.51452	3371	38052	Urbano	A	Arequipa	Sierra	0.1
Sector Bajo 5136	Quito	-0.196726	-78.465493	63	2923	Rural	C	Pichincha	Sierra	0.13
Urbanización Chico 5137	Chiclayo	-6.753228	-79.844977	816	15767	Urbano	B	Lambayeque	Costa	0.13
Pueblo Industrial 5138	Chiclayo	-6.818305	-79.833761	2878	27896	Urbano	A	Lambayeque	Costa	0.08
Barrio Sur 5139	Guayaquil	-2.205071	-79.861796	2235	19880	Urbano	A	Guayas	Costa	0.14
Distrito Central 5140	Lima	-12.021133	-76.998412	3044	47039	Urbano	A	Lima	Costa	0.1
Barrio Central 5141	Cochabamba	-17.316404	-66.137332	427	4158	Urbano	C	Cochabamba	Valles	0.13
Centro Viejo 5142	Trujillo	-8.009989	-78.901073	2373	27504	Urbano	A	La Libertad	Costa	0.05
Pueblo Chico 5143	Arequipa	-16.433016	-71.510033	1568	15191	Urbano	B	Arequipa	Sierra	0.11
Caserío Bajo 5144	Lima	-12.006259	-77.024432	4242	46146	Urbano	A	Lima	Costa	0.06
Caserío Nuevo 5145	Huancayo	-12.156962	-75.212265	99	1679	Rural	C	Junín	Sierra	0.07
Villa Este 5146	Medellín	6.206977	-75.658904	412	6469	Urbano	C	Antioquia	Andina	0.06
Centro Este 5147	Cusco	-13.516033	-72.016954	1271	23613	Urbano	B	Cusco	Sierra	0.08
Distrito Viejo 5148	Arequipa	-16.491671	-71.609518	1945	690	Comercial	B	Arequipa	Sierra	0.06
Pueblo Chico 5149	La Paz	-16.598766	-68.168534	4093	37037	Urbano	A	La Paz	Altiplano	0.1
Barrio Nuevo 5150	Arequipa	-16.442969	-71.49299	1218	11567	Urbano	B	Arequipa	Sierra	0.14
Centro Norte 5151	Manta	-0.967248	-80.69509	1069	17956	Urbano	B	Manabí	Costa	0.15
Caserío Grande 5152	Cochabamba	-17.394034	-66.095167	2187	35991	Urbano	A	Cochabamba	Valles	0.08
Distrito Este 5153	Bogotá	4.655495	-74.041135	1709	33410	Urbano	B	Cundinamarca	Andina	0.14
Sector Viejo 5154	Quito	-0.260675	-78.543944	36	596	Rural	C	Pichincha	Sierra	0.1
Centro Oeste 5155	Guayaquil	-2.237421	-79.899649	3271	32616	Urbano	A	Guayas	Costa	0.05
Pueblo Este 5156	Cusco	-13.547889	-72.005363	1559	21109	Urbano	B	Cusco	Sierra	0.05
Caserío Central 5157	Manta	-0.897037	-80.683526	1405	21399	Urbano	B	Manabí	Costa	0.12
Centro Sur 5158	Trujillo	-8.062525	-79.109433	406	5635	Urbano	C	La Libertad	Costa	0.09
Sector Central 5159	Huancayo	-11.964858	-75.223536	2825	45717	Urbano	A	Junín	Sierra	0.09
Pueblo Bajo 5160	Santa Cruz	-17.784652	-63.163429	851	10631	Urbano	B	Santa Cruz	Llanos	0.11
Barrio Central 5161	Lima	-11.989212	-77.086004	104	1320	Rural	C	Lima	Costa	0.08
Zona Comercial Central 5162	Chiclayo	-6.81868	-79.869446	460	5538	Urbano	C	Lambayeque	Costa	0.05
Zona Comercial Oeste 5163	Guayaquil	-2.252012	-80.027664	7369	70289	Urbano	A	Guayas	Costa	0.13
Distrito Bajo 5164	Cali	3.343564	-76.489988	9	157	Rural	C	Valle del Cauca	Pacífico	0.13
Urbanización Industrial 5165	Cartagena	10.424744	-75.414408	3753	36408	Urbano	A	Bolívar	Caribe	0.07
Barrio Central 5166	Lima	-11.960675	-77.114884	1477	29206	Urbano	B	Lima	Costa	0.05
